"Source"	"Target"
"Peptostreptococcus"	"750"
"Peptostreptococcus"	"11005"
"Phascolarctobacterium"	"12587"
"Phascolarctobacterium"	"10559720"
"Phascolarctobacterium"	"104775"
"Phascolarctobacterium"	"8892"
"Phascolarctobacterium"	"6590"
"Phascolarctobacterium"	"6140"
"Phascolarctobacterium"	"104745"
"Phascolarctobacterium"	"5951"
"Phascolarctobacterium"	"7991"
"Phocaeicola"	"91469"
"Porphyromonas"	"119"
"Prevotella"	"22253297"
"Prevotella"	"445580"
"Prevotella"	"4398339"
"Prevotella"	"6590"
"Prevotella"	"3587356"
"Prevotella"	"6306"
"Prevotella"	"6267"
"Prevotellaceae"	"160419"
"Proteus"	"175"
"Proteus"	"104745"
"Pseudobutyrivibrio"	"104775"
"Pseudomonadota"	"242"
"Pseudomonas"	"49831816"
"Pseudomonas"	"10559720"
"Pseudomonas"	"6723"
"Pyramidobacter"	"49831816"
"Pyramidobacter"	"10559720"
"Roseburia"	"49831816"
"Roseburia"	"10559720"
"Roseburia"	"104775"
"Roseburia"	"1145"
"Roseburia"	"175"
"Roseburia"	"1031"
"Roseburia"	"104745"
"Ruminococcus"	"49831816"
"Ruminococcus"	"10559720"
"Ruminococcus"	"5950"
"Ruminococcus"	"222528"
"Ruminococcus"	"172819136"
"Ruminococcus"	"750"
"Ruminococcus"	"6306"
"Ruminococcus"	"6106"
"Ruminococcus"	"145742"
"Ruminococcus"	"5951"
"Ruminococcus"	"31401"
"Ruminococcus"	"6723"
"Ruminococcus"	"875"
"Ruminococcus"	"753"
"Ruminococcus"	"104745"
"Ruminococcus"	"175"
"Ruminococcus"	"160419"
"Saccharomyces"	"2969"
"Saccharomyces"	"702"
"Saccharomycetales"	"175"
"Saccharomycetales"	"104775"
"Shigella"	"10258"
"Shigella"	"1145"
"Slackia"	"nocid3"
"Slackia"	"10176710"
"Slackia"	"185914"
"Slackia"	"91469"
"Slackia"	"181511"
"Slackia"	"nocid1"
"Slackia"	"273942918"
"Streptococcus"	"83697"
"Streptococcus"	"175"
"Streptococcus"	"91469"
"Streptococcus"	"124343"
"Streptococcus"	"104775"
"Streptococcus"	"5488822"
"Subdoligranulum"	"49831816"
"Subdoligranulum"	"10559720"
"Subdoligranulum"	"9548632"
"Subdoligranulum"	"9877619"
"Succinatimonas"	"175"
"Succinatimonas"	"160419"
"Succinivibrio"	"175"
"Succinivibrio"	"283"
"Succinivibrio"	"91435"
"Succinivibrio"	"160419"
"Sutterella"	"12587"
"Sutterella"	"92146"
"Sutterella"	"8892"
"Sutterella"	"6590"
"Sutterella"	"10430"
"Sutterella"	"104745"
"Sutterella"	"7991"
"Synergistes"	"5960"
"Synergistes"	"6057"
"Thomasclavelia"	"522502"
"Turicibacter"	"348154"
"Turicibacter"	"875"
"unclassified"	"1145"
"unclassified"	"104775"
"uncultured"	"586"
"uncultured"	"1176"
"Veillonella"	"104745"
"Veillonella"	"91469"
"Veillonella"	"402"
"Veillonella"	"71629"
"Veillonellaceae"	"160419"
"Weissella"	"702"
"Weissella"	"439709"
"Wickerhamiella"	"10133"
"Wickerhamiella"	"12544"
"Wickerhamiella"	"10140"
"Wickerhamiella"	"12310288"
"Wickerhamiella"	"6675"
"Wickerhamiella"	"2733768"
"Wickerhamiella"	"439763"
"Clostridium"	"1145"
"Clostridium"	"222528"
"Clostridium"	"115089"
"Clostridium"	"702"
"Clostridium"	"283"
"Clostridium"	"783"
"Clostridium"	"9903"
"Clostridium"	"12647"
"Clostridium"	"6287"
"Eubacterium"	"586"
"Eubacterium"	"702"
"Eubacterium"	"1176"
"Ruminococcus"	"6287"
